Classpath;Classname;Count
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.BitmapWalker;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.BitmapWalker$BitmapObjectFilter;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.BlockObjQueue;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.BlockObjQueue$Block;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.BlockObjQueue$BlockFreeList;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.BlockRevQueue;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.BlockRevQueue$Block;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.BlockRevQueue$BlockFreeList;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.BoundaryGenerator;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.BoundaryGenerator$InitialGenerator;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.DateRevPriorityQueue;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.DateRevPriorityQueue$RevCommitEntry;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.DateRevQueue;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.DateRevQueue$Entry;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.DelayRevQueue;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.DepthGenerator;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.DepthWalk;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.DepthWalk$Commit;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.DepthWalk$ObjectWalk;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.DepthWalk$RevWalk;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.EndGenerator;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.FIFORevQueue;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.FixUninterestingGenerator;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.FollowFilter;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.FooterKey;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.FooterLine;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.Generator;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.LIFORevQueue;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.MergeBaseGenerator;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.MergeBaseGenerator$CarryStack;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.ObjectReachabilityChecker;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.ObjectWalk;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.ObjectWalk$1;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.ObjectWalk$TreeVisit;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.ObjectWalk$VisitationPolicy;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.PendingGenerator;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.ReachabilityChecker;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RenameCallback;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevBlob;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevCommit;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevCommitCG;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevCommitList;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevFlag;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevFlag$StaticRevFlag;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevFlagSet;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevFlagSet$1;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevObject;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevObjectList;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevObjectList$Block;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevSort;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevTag;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevTree;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevWalk;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevWalk$1;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevWalk$2;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevWalk$3;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevWalk$GetMergedIntoStrategy;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RevWalkUtils;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.RewriteGenerator;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.StartGenerator;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.TopoNonIntermixSortGenerator;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.TopoSortGenerator;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.TreeRevFilter;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.AndRevFilter;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.AndRevFilter$Binary;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.AndRevFilter$List;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.AuthorRevFilter;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.AuthorRevFilter$PatternSearch;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.AuthorRevFilter$SubStringSearch;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.CommitTimeRevFilter;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.CommitTimeRevFilter$After;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.CommitTimeRevFilter$Before;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.CommitTimeRevFilter$Between;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.CommitterRevFilter;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.CommitterRevFilter$PatternSearch;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.CommitterRevFilter$SubStringSearch;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.MaxCountRevFilter;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.MessageRevFilter;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.MessageRevFilter$PatternSearch;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.MessageRevFilter$SubStringSearch;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.NotRevFilter;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.ObjectFilter;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.ObjectFilter$AllFilter;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.OrRevFilter;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.OrRevFilter$Binary;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.OrRevFilter$List;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.PatternMatchRevFilter;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.RevFilter;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.RevFilter$AllFilter;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.RevFilter$MergeBaseFilter;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.RevFilter$NoMergesFilter;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.RevFilter$NoneFilter;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.RevFilter$OnlyMergesFilter;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.RevFlagFilter;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.RevFlagFilter$HasAll;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.RevFlagFilter$HasAny;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.SkipRevFilter;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.SubStringRevFilter;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.filter.package-info;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.revwalk.package-info;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.storage.file.FileBasedConfig;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.storage.file.FileRepositoryBuilder;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.storage.file.UserConfigFile;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.storage.file.WindowCacheConfig;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.storage.file.WindowCacheStats;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.storage.pack.PackConfig;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.storage.pack.PackStatistics;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.storage.pack.PackStatistics$Accumulator;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.storage.pack.PackStatistics$ObjectType;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.storage.pack.PackStatistics$ObjectType$Accumulator;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.submodule.SubmoduleConflict;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.submodule.SubmoduleStatus;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.submodule.SubmoduleStatusType;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.submodule.SubmoduleWalk;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.submodule.SubmoduleWalk$IgnoreSubmoduleMode;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.submodule.package-info;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.AbstractAdvertiseRefsHook;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.AdvertiseRefsHook;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.AdvertiseRefsHook$1;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.AdvertiseRefsHookChain;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.AmazonS3;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.AmazonS3$1;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.AmazonS3$KeyInfo;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.AmazonS3$Keys;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.AmazonS3$ListParser;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.AwsRequestSignerV4;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.BaseConnection;1
